Sub,Run,Condition,Response,Trigger,T2,T3,T4,T5,T6,T7,T8,T9,T10,A6,A7,A8,A9,A10,A11,A12,A13,A14,FzMaxAmp,PzMaxAmp,F3MaxAmp,P3MaxAmp,F4MaxAmp,P4MaxAmp,ExtraTrials
OHL_01,WIN_1,24dB,Cor,21,2.11857327982215,1.50821107357836,1.17475324901192,0.376541988669054,0.133038959455748,0.0877530059841565,0.108760393979846,0.179923118334684,0.0721700049552297,0.350091933739477,0.143726064639594,0.112990592191985,0.106418628423369,0.0506391273167324,0.268805526931659,0.135355617947425,0.0880029540457081,0.161104619635581,11.6723070174571,6.52001113216353,10.1014018025088,11.138038127136,15.0750232181918,9.61237083593374,
OHL_01,WIN_1,24dB,Cor,23,0.922710124097156,0.859385939198771,0.665624553406293,0.37882911815811,0.274406545421057,0.554470846732286,0.253415112149184,0.19734594736214,0.740015975210083,0.161267386053872,0.208928744092142,0.249582474661737,0.334109658088397,0.417027963227934,0.980820381619611,0.64698089628693,0.478637164152288,0.0713605315967789,12.0035063948283,9.85695886916227,11.1787650370402,9.77855973884929,16.8564600267912,12.4808611649947,
OHL_01,WIN_1,24dB,Cor,25,0.506356134489218,0.290045937013306,0.197042256047178,0.268194395974574,0.404162232884828,0.311837901841931,0.221325020420928,0.166507471376364,0.121553788243672,0.19942693004091,0.105745799571214,0.141671990292165,0.211246041055322,0.106038281474773,0.0293582678766512,0.0129929532468146,0.0314800957697195,0.0204894988382381,10.5452415796649,8.75970447970021,11.5496381903891,9.24791766244785,14.9311129059127,11.3599458284294,
OHL_01,WIN_1,24dB,Cor,27,4.42894264343393,2.15184141891251,0.267131877215661,0.616139856754068,1.66118386811698,0.907794036480721,0.545978774142355,0.435770529500134,0.388005391530375,0.908832653377042,0.634798956845692,0.353873298425597,0.221377277765186,0.235594132306972,0.360432294058568,0.24395970222462,0.200073559408404,0.0948497276658693,16.3397621528306,8.93321990905605,16.8667076203841,10.827057158874,17.1854031871793,11.8396872382894,
OHL_01,WIN_1,24dB,Cor,29,1.53131783420948,1.74414955308173,0.470693383483791,0.318260186956438,0.239030595365632,0.288566890068127,0.194482472099262,0.217088469989403,0.255028223756324,0.381061886352841,0.147010662664374,0.0984849272623195,0.163226986461939,0.154996565744712,0.212250256007709,0.249338497469474,0.353994087507098,0.0355642136851416,12.8006415862271,11.7883139565152,13.7547059854467,7.16935070297784,16.6530664063316,12.719123441993,
OHL_01,WIN_1,20dB,Cor,31,13.9043915227258,8.7415213288208,1.47367119760091,1.85552767530071,2.48874744112876,1.62279093472469,0.951473147370162,0.621154379836584,0.308598004652201,0.202134173470266,0.237521417205884,0.0606611756010663,0.0155237614666112,0.0456065635815726,0.115784667130141,0.114226466139392,0.117118956765617,0.0861450726604314,25.2488327385571,9.54130629599202,16.9066726984675,9.47136943558064,13.8029200125418,8.20366323220714,
OHL_01,WIN_1,20dB,Cor,33,1.26257232210515,0.868601713961931,0.937407180572647,0.56602833859077,0.619422835904179,0.582335297041938,0.503167780919522,0.447554131687633,0.274334385372137,0.347216510279292,0.225299555665246,0.196566181363399,0.277127980213462,0.188499476275166,0.133509701331767,0.0680895515628051,0.045926347668404,0.0564316253386992,13.150218468863,7.33477511855857,16.2536973645562,7.53795240889921,19.5434194291855,13.0869881065404,
OHL_01,WIN_1,20dB,Cor,35,1.95953442705302,1.96747978536533,0.981669656841467,0.394744562295816,0.180509317962442,0.62122901664841,0.691284886205518,0.833039250848218,0.370119679881105,0.00944782842132138,0.217038274228527,0.283610827220503,0.383387784103073,0.211112386302982,0.266774242197622,0.219098419944285,0.198668806484935,0.195370071741337,10.7468322582614,8.04795872152371,15.0800789185313,7.05939971949895,18.311573593103,43.8792621947618,
OHL_01,WIN_1,20dB,Cor,37,0.97578666763665,0.327562475803361,0.743015024657565,0.824249463984941,1.05283283932689,0.0802330958058552,0.160017621093733,0.319223840813118,0.0788620346609246,0.377762067716655,0.104052555116918,0.094453013165948,0.0884377435116871,0.176707257829703,0.0813927027869403,0.0716874820392183,0.149989665809226,0.168847699073867,10.010660700773,8.8236039656032,24.4796750814156,13.1189397969918,27.1772307158194,19.2924211838438,
OHL_01,WIN_1,20dB,Cor,39,2.03022354956709,1.16194337448501,0.94660189902522,0.710174591079766,0.547217672001887,0.345029306483426,0.388522725451413,0.528036464628929,0.278544356963092,0.0881131365663198,0.134043378818736,0.129271767100764,0.151014573525707,0.210967472831285,0.191902885773276,0.18052197120264,0.184425853402988,0.074963508414929,12.4358995433726,8.80090003015548,12.3910409233896,7.60780266907096,19.6355591821282,9.29404700390291,
