Sub,Run,Condition,Response,Trigger,T2,T3,T4,T5,T6,T7,T8,T9,T10,A6,A7,A8,A9,A10,A11,A12,A13,A14,FzMaxAmp,PzMaxAmp,F3MaxAmp,P3MaxAmp,F4MaxAmp,P4MaxAmp,ExtraTrials
OHL_01,WIN_1,24dB,Cor,21,1.11897118582259,0.724706706557115,0.78765289731613,2.40082405378913,1.33683810666238,0.928807069379211,0.839754661203803,1.01508415431681,1.36893252168746,0.491219452949821,0.529549460780546,0.668494068809059,0.819014179755723,0.569416488516337,0.256146748141683,0.194080703404236,0.114128310567457,0.138922458517163,11.6723070174571,6.52001113216353,10.1014018025088,11.138038127136,15.0750232181918,9.61237083593374,
OHL_01,WIN_1,24dB,Cor,23,2.80311886224166,0.833489599742708,0.295036785274477,1.15578780076324,2.38018126656031,1.23242967992563,0.40959965054765,0.31613742356695,0.635279154010014,0.693261380069358,0.31754082564642,0.13116147876853,0.145854534412096,0.227644577871046,0.148385202082763,0.130665606737202,0.137501702136129,0.127116675308588,12.0035063948283,9.85695886916227,11.1787650370402,9.77855973884929,16.8564600267912,12.4808611649947,
OHL_01,WIN_1,24dB,Cor,25,0.559403309428109,0.887714581288757,1.28389375561803,0.543274003410502,0.065497990272471,0.0677013477487412,0.211587633553519,0.646238397614568,0.355456906193274,0.284481323559111,0.312382698351518,0.252717889356847,0.192811978509448,0.225077719057862,0.273437797617366,0.121628621884174,0.0634648527813934,0.095736447963185,10.5452415796649,8.75970447970021,11.5496381903891,9.24791766244785,14.9311129059127,11.3599458284294,
OHL_01,WIN_1,24dB,Cor,27,2.11308888607994,1.06049766265287,0.730916235221217,0.322989526599613,0.0877403992283724,0.0751407394310503,0.0704171148767399,0.0490638597345463,0.0869204616637014,0.197177122165852,0.162235748510023,0.118406302054569,0.0973426742451029,0.175970076914875,0.074361217348546,0.0867916391862374,0.0810033184122224,0.0896537204399872,16.3397621528306,8.93321990905605,16.8667076203841,10.827057158874,17.1854031871793,11.8396872382894,
OHL_01,WIN_1,24dB,Cor,29,1.12971089379605,0.58071398793343,0.417804959812731,0.294721198243052,1.14517578815177,1.21389729402341,0.479965224649938,0.181982117478066,0.395676437735083,0.168590994229854,0.206102788487498,0.16095897139818,0.0952362240410519,0.356780068680357,0.24120915537223,0.246364180883635,0.476914886370916,0.510784858737682,12.8006415862271,11.7883139565152,13.7547059854467,7.16935070297784,16.6530664063316,12.719123441993,
OHL_01,WIN_1,20dB,Cor,31,0.978277615850504,0.277687182542951,0.368857462225728,0.449704633954994,0.123901083786621,0.199365202926456,0.45650856904618,0.468028725105259,0.117920402187853,0.196872718628206,0.136850758305514,0.188955637589042,0.275810680234783,0.147327426813655,0.117397377356495,0.0714337685857432,0.0230034030041908,0.0112878574752355,25.2488327385571,9.54130629599202,16.9066726984675,9.47136943558064,13.8029200125418,8.20366323220714,
OHL_01,WIN_1,20dB,Cor,33,0.841146332218272,0.949184901240141,1.03355754443907,0.672981195152451,0.552612211397459,0.284510184374667,0.209892888481987,0.331084419937481,0.160801018907651,0.107199421728581,0.0703229781889657,0.241234086630967,0.245621051190112,0.20512442178002,0.31122518359828,0.301336914814394,0.246986413380339,0.208457318901017,13.150218468863,7.33477511855857,16.2536973645562,7.53795240889921,19.5434194291855,13.0869881065404,
OHL_01,WIN_1,20dB,Cor,35,1.46534829253073,1.20690465874793,1.21566443721754,0.834371452684503,0.379383444602691,0.170232263459214,0.14593914977113,0.268374127413462,0.77303352592996,0.130645915689095,0.136858714795799,0.228476403192275,0.285510054583879,0.238356946807566,0.3711581743951,0.19033318820658,0.0424862341708518,0.0364201916280625,10.7468322582614,8.04795872152371,15.0800789185313,7.05939971949895,18.311573593103,43.8792621947618,
OHL_01,WIN_1,20dB,Cor,37,1.18707875711757,0.754522063635528,1.46039471842501,0.671008346360929,0.0827735241655959,0.060221185540758,0.0877565356770784,0.164940996597951,0.40003848908504,0.428269272384572,0.216544764246143,0.183745643432,0.335343883197153,0.232377310717472,1.27589331085954,1.46738397338813,1.0714424985294,0.675691887089115,10.010660700773,8.8236039656032,24.4796750814156,13.1189397969918,27.1772307158194,19.2924211838438,
OHL_01,WIN_1,20dB,Cor,39,4.99599330196588,2.17679030697546,0.939618328526491,0.309943033103608,0.948071588181986,1.08522247696781,1.09690736171556,0.972194374857734,0.287011546383019,0.318720727035989,0.264813438816364,0.22561033696305,0.21006073977997,0.0351767861067755,0.0760921259524028,0.0672968501116884,0.0653625296918559,0.0726311381195618,12.4358995433726,8.80090003015548,12.3910409233896,7.60780266907096,19.6355591821282,9.29404700390291,
